"","Order","Entry","PLOT","Full_sample","Location","Sample_ID","replication","Day1Germ","Day2Germ","Day3Germ","Day4Germ","Day5Germ","kernels_remaining","UserDay1","UserDay2","UserDay3","UserDay4","UserDay5","notes"
"1191",1191,"BS715-135","12233","Half","Ketola",596,2,7,23,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1192",1192,"BS715-135","12233","Half","Ketola",596,1,6,24,0,0,0,0,NA,NA,NA,NA,NA,NA
"1193",1193,"BS715-136","12234","Full","Ketola",597,2,5,25,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1194",1194,"BS715-136","12234","Full","Ketola",597,1,4,26,0,0,0,0,NA,NA,NA,NA,NA,NA
"1195",1195,"BS715-137","12235","Half","Ketola",598,2,21,9,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1196",1196,"BS715-137","12235","Half","Ketola",598,1,23,7,0,0,0,0,NA,NA,NA,NA,NA,NA
"1197",1197,"BS715-138","12236","Half","Ketola",599,2,9,21,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1198",1198,"BS715-138","12236","Half","Ketola",599,1,3,27,0,0,0,0,NA,NA,NA,NA,NA,NA
"1199",1199,"BS715-139","12237","Full","Ketola",600,2,11,19,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1200",1200,"BS715-139","12237","Full","Ketola",600,1,10,20,0,0,0,0,NA,NA,NA,NA,NA,NA
"1201",1201,"BS715-140","12238","Full","Ketola",601,2,10,20,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1202",1202,"BS715-140","12238","Full","Ketola",601,1,8,22,0,0,0,0,NA,NA,NA,NA,NA,NA
"1203",1203,"BS715-141","12239","Half","Ketola",602,2,6,24,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1204",1204,"BS715-141","12239","Half","Ketola",602,1,5,25,0,0,0,0,NA,NA,NA,NA,NA,NA
"1205",1205,"BS715-142","12240","Full","Ketola",603,2,5,25,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1206",1206,"BS715-142","12240","Full","Ketola",603,1,9,21,0,0,0,0,NA,NA,NA,NA,NA,NA
"1207",1207,"BS715-143","12241","Half","Ketola",604,2,0,19,10,0,0,1,"KK","KK","KK","KK","KK",NA
"1208",1208,"BS715-143","12241","Half","Ketola",604,1,0,26,4,0,0,0,NA,NA,NA,NA,NA,NA
"1209",1209,"BS715-144","12242","Full","Ketola",605,2,3,15,3,1,2,1,"KK","KK","KK","KK","KK",NA
"1210",1210,"BS715-144","12242","Full","Ketola",605,1,7,10,8,1,2,2,NA,NA,NA,NA,NA,NA
"1211",1211,"BS807-1","12244","Full","Ketola",606,2,7,20,3,0,0,0,"KK","KK","KK","KK","KK",NA
"1212",1212,"BS807-1","12244","Full","Ketola",606,1,3,26,1,0,0,0,NA,NA,NA,NA,NA,NA
"1213",1213,"BS807-2","12245","Half","Ketola",607,2,0,24,7,0,0,0,"KK","KK","KK","KK","KK",NA
"1214",1214,"BS807-2","12245","Half","Ketola",607,1,12,18,0,0,0,0,NA,NA,NA,NA,NA,NA
"1215",1215,"BS807-3","12246","Full","Ketola",608,2,14,16,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1216",1216,"BS807-3","12246","Full","Ketola",608,1,3,26,0,1,0,0,NA,NA,NA,NA,NA,NA
"1217",1217,"BS808-4","12247","Half","Ketola",609,2,14,16,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1218",1218,"BS808-4","12247","Half","Ketola",609,1,13,17,0,0,0,0,NA,NA,NA,NA,NA,NA
"1219",1219,"BS808-5","12248","Half","Ketola",610,2,5,25,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1220",1220,"BS808-5","12248","Half","Ketola",610,1,6,24,0,0,0,0,NA,NA,NA,NA,NA,NA
"1221",1221,"BS808-6","12249","Half","Ketola",611,2,3,25,2,0,0,0,"KK","KK","KK","KK","KK",NA
"1222",1222,"BS808-6","12249","Half","Ketola",611,1,2,6,1,0,0,1,NA,NA,NA,NA,NA,NA
"1223",1223,"Charles","12250","Full","Ketola",612,2,16,14,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1224",1224,"Charles","12250","Full","Ketola",612,1,13,16,0,0,0,1,NA,NA,NA,NA,NA,NA
"1225",1225,"BS810-7","12252","Full","Ketola",613,2,3,27,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1226",1226,"BS810-7","12252","Full","Ketola",613,1,3,26,1,0,0,0,NA,NA,NA,NA,NA,NA
"1227",1227,"BS810-8","12253","Half","Ketola",614,2,9,21,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1228",1228,"BS810-8","12253","Half","Ketola",614,1,13,17,0,0,0,0,NA,NA,NA,NA,NA,NA
"1229",1229,"BS810-9","12254","Half","Ketola",615,2,14,16,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1230",1230,"BS810-9","12254","Half","Ketola",615,1,15,15,0,0,0,0,NA,NA,NA,NA,NA,NA
"1231",1231,"BS810-11","12256","Half","Ketola",616,2,10,20,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1232",1232,"BS810-11","12256","Half","Ketola",616,1,11,19,0,0,0,0,NA,NA,NA,NA,NA,NA
"1233",1233,"BS810-14","12259","Half","Ketola",617,2,3,25,2,0,0,0,"KK","KK","KK","KK","KK",NA
"1234",1234,"BS810-14","12259","Half","Ketola",617,1,6,16,8,0,0,0,NA,NA,NA,NA,NA,NA
"1235",1235,"BS810-16","12261","Full","Ketola",618,2,NA,NA,NA,NA,NA,NA,"KK","KK","KK","KK","KK",NA
"1236",1236,"BS810-16","12261","Full","Ketola",618,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1237",1237,"BS811-18","12263","Half","Ketola",619,2,9,21,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1238",1238,"BS811-18","12263","Half","Ketola",619,1,7,23,0,0,0,0,NA,NA,NA,NA,NA,NA
"1239",1239,"BS811-19","12264","Full","Ketola",620,2,1,20,9,0,0,0,"KK","KK","KK","KK","KK",NA
"1240",1240,"BS811-19","12264","Full","Ketola",620,1,4,19,6,0,0,0,NA,NA,NA,NA,NA,NA
"1241",1241,"BS811-20","12265","Half","Ketola",621,2,5,25,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1242",1242,"BS811-20","12265","Half","Ketola",621,1,6,23,1,0,0,0,NA,NA,NA,NA,NA,NA
"1243",1243,"BS811-21","12266","Half","Ketola",622,2,2,28,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1244",1244,"BS811-21","12266","Half","Ketola",622,1,4,26,0,0,0,0,NA,NA,NA,NA,NA,NA
"1245",1245,"BS811-22","12267","Half","Ketola",623,2,3,26,0,1,0,0,"KK","KK","KK","KK","KK",NA
"1246",1246,"BS811-22","12267","Half","Ketola",623,1,2,28,0,0,0,0,NA,NA,NA,NA,NA,NA
"1247",1247,"BS811-23","12268","Half","Ketola",624,2,3,27,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1248",1248,"BS811-23","12268","Half","Ketola",624,1,13,17,0,0,0,0,NA,NA,NA,NA,NA,NA
"1249",1249,"BS811-24","12269","Full","Ketola",625,2,7,22,1,0,0,0,"KK","KK","KK","KK","KK",NA
"1250",1250,"BS811-24","12269","Full","Ketola",625,1,3,27,0,0,0,0,NA,NA,NA,NA,NA,NA
"1251",1251,"BS811-25","12270","Full","Ketola",626,2,6,19,5,0,0,0,"KK","KK","KK","KK","KK",NA
"1252",1252,"BS811-25","12270","Full","Ketola",626,1,5,23,2,0,0,0,NA,NA,NA,NA,NA,NA
"1253",1253,"BS811-26","12271","Full","Ketola",627,2,4,22,4,0,0,0,"KK","KK","KK","KK","KK",NA
"1254",1254,"BS811-26","12271","Full","Ketola",627,1,6,23,0,0,0,1,NA,NA,NA,NA,NA,NA
"1255",1255,"BS811-27","12272","Half","Ketola",628,2,8,15,5,0,0,0,"KK","KK","KK","KK","KK",NA
"1256",1256,"BS811-27","12272","Half","Ketola",628,1,9,21,0,0,0,0,NA,NA,NA,NA,NA,NA
"1257",1257,"BS811-29","12274","Half","Ketola",629,2,6,25,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1258",1258,"BS811-29","12274","Half","Ketola",629,1,8,22,0,0,0,0,NA,NA,NA,NA,NA,NA
"1259",1259,"BS811-30","12275","Half","Ketola",630,2,6,24,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1260",1260,"BS811-30","12275","Half","Ketola",630,1,1,28,1,0,0,0,NA,NA,NA,NA,NA,NA
"1261",1261,"BS811-31","12276","Half","Ketola",631,2,4,24,1,0,1,0,"KK","KK","KK","KK","KK",NA
"1262",1262,"BS811-31","12276","Half","Ketola",631,1,3,27,0,0,0,0,NA,NA,NA,NA,NA,NA
"1263",1263,"BS811-32","12277","Full","Ketola",632,2,1,29,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1264",1264,"BS811-32","12277","Full","Ketola",632,1,4,25,1,0,0,0,NA,NA,NA,NA,NA,NA
"1265",1265,"BS811-33","12278","Half","Ketola",633,2,6,24,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1266",1266,"BS811-33","12278","Half","Ketola",633,1,8,22,0,0,0,0,NA,NA,NA,NA,NA,NA
"1267",1267,"BS811-36","12281","Full","Ketola",634,2,9,20,1,0,0,0,"KK","KK","KK","KK","KK",NA
"1268",1268,"BS811-36","12281","Full","Ketola",634,1,13,17,0,0,0,0,NA,NA,NA,NA,NA,NA
"1269",1269,"BS811-37","12282","Half","Ketola",635,2,7,21,1,0,0,1,"KK","KK","KK","KK","KK",NA
"1270",1270,"BS811-37","12282","Half","Ketola",635,1,3,27,0,0,0,0,NA,NA,NA,NA,NA,NA
"1271",1271,"BS811-39","12284","Full","Ketola",636,2,10,20,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1272",1272,"BS811-39","12284","Full","Ketola",636,1,10,20,0,0,0,0,NA,NA,NA,NA,NA,NA
"1273",1273,"BS811-40","12285","Full","Ketola",637,2,4,26,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1274",1274,"BS811-40","12285","Full","Ketola",637,1,3,27,0,0,0,0,NA,NA,NA,NA,NA,NA
"1275",1275,"BS811-41","12286","Half","Ketola",638,2,0,30,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1276",1276,"BS811-41","12286","Half","Ketola",638,1,2,28,0,0,0,0,NA,NA,NA,NA,NA,NA
"1277",1277,"BS811-42","12287","Full","Ketola",639,2,6,23,1,0,0,0,"KK","KK","KK","KK","KK",NA
"1278",1278,"BS811-42","12287","Full","Ketola",639,1,3,27,0,0,0,0,NA,NA,NA,NA,NA,NA
"1279",1279,"BS811-43","12288","Full","Ketola",640,2,5,25,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1280",1280,"BS811-43","12288","Full","Ketola",640,1,5,25,0,0,0,0,NA,NA,NA,NA,NA,NA
"1281",1281,"BS811-44","12289","Half","Ketola",641,2,5,25,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1282",1282,"BS811-44","12289","Half","Ketola",641,1,4,26,0,0,0,0,NA,NA,NA,NA,NA,NA
"1283",1283,"BS812-45","12290","Full","Ketola",642,2,8,22,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1284",1284,"BS812-45","12290","Full","Ketola",642,1,8,22,0,0,0,0,NA,NA,NA,NA,NA,NA
"1285",1285,"BS812-46","12291","Full","Ketola",643,2,8,21,1,0,0,0,"KK","KK","KK","KK","KK",NA
"1286",1286,"BS812-46","12291","Full","Ketola",643,1,5,25,0,0,0,0,NA,NA,NA,NA,NA,NA
"1287",1287,"BS812-47","12292","Full","Ketola",644,2,6,23,1,0,0,0,"KK","KK","KK","KK","KK",NA
"1288",1288,"BS812-47","12292","Full","Ketola",644,1,4,24,2,0,0,0,NA,NA,NA,NA,NA,NA
"1289",1289,"BS812-48","12293","Full","Ketola",645,2,5,25,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1290",1290,"BS812-48","12293","Full","Ketola",645,1,5,25,0,0,0,0,NA,NA,NA,NA,NA,NA
"1291",1291,"BS812-49","12294","Full","Ketola",646,2,18,12,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1292",1292,"BS812-49","12294","Full","Ketola",646,1,10,20,0,0,0,0,NA,NA,NA,NA,NA,NA
"1293",1293,"BS812-50","12295","Half","Ketola",647,2,8,22,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1294",1294,"BS812-50","12295","Half","Ketola",647,1,7,23,0,0,0,0,NA,NA,NA,NA,NA,NA
"1295",1295,"BS812-52","12297","Full","Ketola",648,2,11,19,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1296",1296,"BS812-52","12297","Full","Ketola",648,1,4,26,0,0,0,0,NA,NA,NA,NA,NA,NA
"1297",1297,"BS812-53","12298","Half","Ketola",649,2,9,21,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1298",1298,"BS812-53","12298","Half","Ketola",649,1,4,26,0,0,0,0,NA,NA,NA,NA,NA,NA
"1299",1299,"BS812-54","12299","Full","Ketola",650,2,0,27,3,0,0,0,"KK","KK","KK","KK","KK",NA
"1300",1300,"BS812-54","12299","Full","Ketola",650,1,0,29,1,0,0,0,NA,NA,NA,NA,NA,NA
"1301",1301,"Flavia","12300","Full","Ketola",651,2,10,20,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1302",1302,"Flavia","12300","Full","Ketola",651,1,8,22,0,0,0,0,NA,NA,NA,NA,NA,NA
"1303",1303,"Scala","12301","Full","Ketola",652,2,19,10,1,1,0,0,"KK","KK","KK","KK","KK",NA
"1304",1304,"Scala","12301","Full","Ketola",652,1,12,18,0,0,0,0,NA,NA,NA,NA,NA,NA
"1305",1305,"DH130910","12302","Full","Ketola",653,2,5,25,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1306",1306,"DH130910","12302","Full","Ketola",653,1,3,26,1,0,0,0,NA,NA,NA,NA,NA,NA
"1307",1307,"SY Tepee","12303","Full","Ketola",654,2,12,18,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1308",1308,"SY Tepee","12303","Full","Ketola",654,1,8,22,0,0,0,0,NA,NA,NA,NA,NA,NA
"1309",1309,"BS812-55","12305","Half","Ketola",655,2,4,24,2,0,0,0,"KK","KK","KK","KK","KK",NA
"1310",1310,"BS812-55","12305","Half","Ketola",655,1,4,25,1,0,0,0,NA,NA,NA,NA,NA,NA
"1311",1311,"BS812-56","12306","Half","Ketola",656,2,0,30,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1312",1312,"BS812-56","12306","Half","Ketola",656,1,1,28,0,0,0,1,NA,NA,NA,NA,NA,NA
"1313",1313,"BS812-57","12307","Full","Ketola",657,2,7,23,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1314",1314,"BS812-57","12307","Full","Ketola",657,1,2,27,1,0,0,0,NA,NA,NA,NA,NA,NA
"1315",1315,"BS812-58","12308","Half","Ketola",658,2,9,21,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1316",1316,"BS812-58","12308","Half","Ketola",658,1,7,23,0,0,0,0,NA,NA,NA,NA,NA,NA
"1317",1317,"BS812-59","12309","Full","Ketola",659,2,13,17,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1318",1318,"BS812-59","12309","Full","Ketola",659,1,11,19,0,0,0,0,NA,NA,NA,NA,NA,NA
"1319",1319,"BS812-60","12310","Half","Ketola",660,2,9,22,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1320",1320,"BS812-60","12310","Half","Ketola",660,1,5,25,0,0,0,0,NA,NA,NA,NA,NA,NA
"1321",1321,"BS812-61","12311","Full","Ketola",661,2,9,21,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1322",1322,"BS812-61","12311","Full","Ketola",661,1,8,21,1,0,0,0,NA,NA,NA,NA,NA,NA
"1323",1323,"BS812-62","12312","Half","Ketola",662,2,7,22,0,0,1,0,"KK","KK","KK","KK","KK",NA
"1324",1324,"BS812-62","12312","Half","Ketola",662,1,7,22,0,0,0,1,NA,NA,NA,NA,NA,NA
"1325",1325,"BS812-63","12313","Full","Ketola",663,2,5,25,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1326",1326,"BS812-63","12313","Full","Ketola",663,1,6,23,1,0,0,0,NA,NA,NA,NA,NA,NA
"1327",1327,"BS812-65","12315","Full","Ketola",664,2,4,26,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1328",1328,"BS812-65","12315","Full","Ketola",664,1,6,24,0,0,0,0,NA,NA,NA,NA,NA,NA
"1329",1329,"BS812-66","12316","Full","Ketola",665,2,15,15,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1330",1330,"BS812-66","12316","Full","Ketola",665,1,10,20,0,0,0,0,NA,NA,NA,NA,NA,NA
"1331",1331,"BS812-67","12317","Full","Ketola",666,2,0,30,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1332",1332,"BS812-67","12317","Full","Ketola",666,1,2,28,0,0,0,0,NA,NA,NA,NA,NA,NA
"1333",1333,"BS812-68","12318","Full","Ketola",667,2,1,29,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1334",1334,"BS812-68","12318","Full","Ketola",667,1,3,26,1,0,0,0,NA,NA,NA,NA,NA,NA
"1335",1335,"BS812-69","12319","Full","Ketola",668,2,6,23,1,0,0,0,"KK","KK","KK","KK","KK",NA
"1336",1336,"BS812-69","12319","Full","Ketola",668,1,5,23,0,2,0,0,NA,NA,NA,NA,NA,NA
"1337",1337,"BS812-70","12320","Full","Ketola",669,2,8,21,1,0,0,0,"KK","KK","KK","KK","KK",NA
"1338",1338,"BS812-70","12320","Full","Ketola",669,1,7,21,2,0,0,0,NA,NA,NA,NA,NA,NA
"1339",1339,"BS812-71","12321","Full","Ketola",670,2,7,23,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1340",1340,"BS812-71","12321","Full","Ketola",670,1,8,22,0,0,0,0,NA,NA,NA,NA,NA,NA
"1341",1341,"BS812-72","12322","Half","Ketola",671,2,5,25,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1342",1342,"BS812-72","12322","Half","Ketola",671,1,2,27,1,0,0,0,NA,NA,NA,NA,NA,NA
"1343",1343,"BS812-73","12323","Full","Ketola",672,2,12,18,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1344",1344,"BS812-73","12323","Full","Ketola",672,1,9,21,0,0,0,0,NA,NA,NA,NA,NA,NA
"1345",1345,"BS812-75","12325","Half","Ketola",673,2,3,24,4,0,0,0,"KK","KK","KK","KK","KK",NA
"1346",1346,"BS812-75","12325","Half","Ketola",673,1,5,24,1,0,0,0,NA,NA,NA,NA,NA,NA
"1347",1347,"BS812-76","12326","Full","Ketola",674,2,3,19,8,0,0,0,"KK","KK","KK","KK","KK",NA
"1348",1348,"BS812-76","12326","Full","Ketola",674,1,5,20,5,0,0,0,NA,NA,NA,NA,NA,NA
"1349",1349,"BS812-77","12327","Full","Ketola",675,2,5,25,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1350",1350,"BS812-77","12327","Full","Ketola",675,1,13,17,0,0,0,0,NA,NA,NA,NA,NA,NA
"1351",1351,"BS812-78","12328","Full","Ketola",676,2,1,29,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1352",1352,"BS812-78","12328","Full","Ketola",676,1,3,27,0,0,0,0,NA,NA,NA,NA,NA,NA
"1353",1353,"BS812-79","12329","Full","Ketola",677,2,5,25,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1354",1354,"BS812-79","12329","Full","Ketola",677,1,3,26,1,0,0,0,NA,NA,NA,NA,NA,NA
"1355",1355,"BS812-80","12330","Full","Ketola",678,2,7,23,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1356",1356,"BS812-80","12330","Full","Ketola",678,1,6,24,0,0,0,0,NA,NA,NA,NA,NA,NA
"1357",1357,"BS812-81","12331","Full","Ketola",679,2,7,23,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1358",1358,"BS812-81","12331","Full","Ketola",679,1,8,22,0,0,0,0,NA,NA,NA,NA,NA,NA
"1359",1359,"BS812-82","12332","Half","Ketola",680,2,8,21,1,0,0,0,"KK","KK","KK","KK","KK",NA
"1360",1360,"BS812-82","12332","Half","Ketola",680,1,2,28,0,0,0,0,NA,NA,NA,NA,NA,NA
"1361",1361,"BS812-83","12333","Half","Ketola",681,2,3,27,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1362",1362,"BS812-83","12333","Half","Ketola",681,1,3,27,0,0,0,0,NA,NA,NA,NA,NA,NA
"1363",1363,"BS813-85","12335","Half","Ketola",682,2,4,26,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1364",1364,"BS813-85","12335","Half","Ketola",682,1,1,29,0,0,0,0,NA,NA,NA,NA,NA,NA
"1365",1365,"BS813-86","12336","Full","Ketola",683,2,12,18,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1366",1366,"BS813-86","12336","Full","Ketola",683,1,5,25,0,0,0,0,NA,NA,NA,NA,NA,NA
"1367",1367,"BS813-87","12337","Half","Ketola",684,2,11,19,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1368",1368,"BS813-87","12337","Half","Ketola",684,1,12,17,1,0,0,0,NA,NA,NA,NA,NA,NA
"1369",1369,"BS813-88","12338","Full","Ketola",685,2,10,20,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1370",1370,"BS813-88","12338","Full","Ketola",685,1,14,16,0,0,0,0,NA,NA,NA,NA,NA,NA
"1371",1371,"BS813-90","12340","Full","Ketola",686,2,8,22,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1372",1372,"BS813-90","12340","Full","Ketola",686,1,8,22,0,0,0,0,NA,NA,NA,NA,NA,NA
"1373",1373,"BS813-91","12341","Full","Ketola",687,2,2,28,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1374",1374,"BS813-91","12341","Full","Ketola",687,1,6,24,0,0,0,0,NA,NA,NA,NA,NA,NA
"1375",1375,"BS813-92","12342","Half","Ketola",688,2,5,25,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1376",1376,"BS813-92","12342","Half","Ketola",688,1,6,23,1,0,0,0,NA,NA,NA,NA,NA,NA
"1377",1377,"BS813-93","12343","Half","Ketola",689,2,6,24,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1378",1378,"BS813-93","12343","Half","Ketola",689,1,9,21,0,0,0,0,NA,NA,NA,NA,NA,NA
"1379",1379,"BS813-94","12344","Full","Ketola",690,2,6,24,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1380",1380,"BS813-94","12344","Full","Ketola",690,1,3,27,0,0,0,0,NA,NA,NA,NA,NA,NA
"1381",1381,"BS813-95","12345","Full","Ketola",691,2,10,20,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1382",1382,"BS813-95","12345","Full","Ketola",691,1,4,26,0,0,0,0,NA,NA,NA,NA,NA,NA
"1383",1383,"BS813-96","12346","Half","Ketola",692,2,11,20,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1384",1384,"BS813-96","12346","Half","Ketola",692,1,8,22,0,0,0,0,NA,NA,NA,NA,NA,NA
"1385",1385,"BS813-97","12347","Half","Ketola",693,2,11,19,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1386",1386,"BS813-97","12347","Half","Ketola",693,1,6,24,0,0,0,0,NA,NA,NA,NA,NA,NA
"1387",1387,"BS813-98","12348","Half","Ketola",694,2,7,22,1,0,0,0,"KK","KK","KK","KK","KK",NA
"1388",1388,"BS813-98","12348","Half","Ketola",694,1,13,17,0,0,0,0,NA,NA,NA,NA,NA,NA
"1389",1389,"BS813-99","12349","Full","Ketola",695,2,8,22,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1390",1390,"BS813-99","12349","Full","Ketola",695,1,8,22,0,0,0,0,NA,NA,NA,NA,NA,NA
"1391",1391,"Charles","12350","Full","Ketola",696,2,14,16,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1392",1392,"Charles","12350","Full","Ketola",696,1,17,13,0,0,0,0,NA,NA,NA,NA,NA,NA
"1393",1393,"BS813-100","12352","Full","Ketola",697,2,4,24,2,0,0,0,"KK","KK","KK","KK","KK",NA
"1394",1394,"BS813-100","12352","Full","Ketola",697,1,1,28,1,0,0,0,NA,NA,NA,NA,NA,NA
"1395",1395,"BS813-101","12353","Full","Ketola",698,2,5,22,3,0,0,0,"KK","KK","KK","KK","KK",NA
"1396",1396,"BS813-101","12353","Full","Ketola",698,1,6,24,0,0,0,0,NA,NA,NA,NA,NA,NA
"1397",1397,"BS813-102","12354","Half","Ketola",699,2,4,26,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1398",1398,"BS813-102","12354","Half","Ketola",699,1,3,27,0,0,0,0,NA,NA,NA,NA,NA,NA
"1399",1399,"BS813-103","12355","Full","Ketola",700,2,5,25,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1400",1400,"BS813-103","12355","Full","Ketola",700,1,5,25,0,0,0,0,NA,NA,NA,NA,NA,NA
"1401",1401,"BS813-105","12357","Half","Ketola",701,2,4,26,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1402",1402,"BS813-105","12357","Half","Ketola",701,1,5,25,0,0,0,0,NA,NA,NA,NA,NA,NA
"1403",1403,"BS813-107","12359","Full","Ketola",702,2,15,16,0,0,0,0,"KK","KK","KK","KK","KK","naked?"
"1404",1404,"BS813-107","12359","Full","Ketola",702,1,16,13,1,0,0,0,NA,NA,NA,NA,NA,NA
"1405",1405,"BS813-108","12360","Half","Ketola",703,2,15,16,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1406",1406,"BS813-108","12360","Half","Ketola",703,1,9,20,0,0,0,1,NA,NA,NA,NA,NA,NA
"1407",1407,"BS813-110","12362","Full","Ketola",704,2,0,24,6,0,0,0,"KK","KK","KK","KK","KK",NA
"1408",1408,"BS813-110","12362","Full","Ketola",704,1,0,29,1,0,0,0,NA,NA,NA,NA,NA,NA
"1409",1409,"BS813-111","12363","Full","Ketola",705,2,9,20,0,0,1,0,"KK","KK","KK","KK","KK",NA
"1410",1410,"BS813-111","12363","Full","Ketola",705,1,6,24,0,0,0,0,NA,NA,NA,NA,NA,NA
"1411",1411,"BS813-112","12364","Half","Ketola",706,2,2,28,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1412",1412,"BS813-112","12364","Half","Ketola",706,1,2,28,0,0,0,0,NA,NA,NA,NA,NA,NA
"1413",1413,"BS813-113","12365","Full","Ketola",707,2,11,19,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1414",1414,"BS813-113","12365","Full","Ketola",707,1,10,20,0,0,0,0,NA,NA,NA,NA,NA,NA
"1415",1415,"BS813-115","12367","Full","Ketola",708,2,9,21,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1416",1416,"BS813-115","12367","Full","Ketola",708,1,6,24,0,0,0,0,NA,NA,NA,NA,NA,NA
"1417",1417,"BS813-116","12368","Half","Ketola",709,2,5,25,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1418",1418,"BS813-116","12368","Half","Ketola",709,1,11,19,0,0,0,0,NA,NA,NA,NA,NA,NA
"1419",1419,"BS813-118","12370","Full","Ketola",710,2,2,16,12,0,0,0,"KK","KK","KK","KK","KK",NA
"1420",1420,"BS813-118","12370","Full","Ketola",710,1,4,23,2,0,0,1,NA,NA,NA,NA,NA,NA
"1421",1421,"BS814-119","12371","Half","Ketola",711,2,8,19,3,0,0,0,"KK","KK","KK","KK","KK",NA
"1422",1422,"BS814-119","12371","Half","Ketola",711,1,5,25,0,0,0,0,NA,NA,NA,NA,NA,NA
"1423",1423,"BS814-120","12372","Full","Ketola",712,2,7,23,0,0,0,0,"KK","KK","KK","KK","KK",NA
