,Entry,PLOT,Full_sample,Check,Sample_ID,replication,Day1Germ,Day2Germ,Day3Germ,Day4Germ,Day5Germ,kernels_remaining,Mold_kern,Cooler,note,UserDay1,UserDay2,UserDay3,UserDay4,UserDay5,Year,Location,Timepoint,PM_at_plating,Experiment
637,BS908-30,11427,Full,B,319,1,0,22,8,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
638,BS908-30,11427,Full,B,319,2,0,25,4,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
639,BS908-31,11428,Half,B,320,1,3,24,3,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
640,BS908-31,11428,Half,B,320,2,5,24,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
641,BS908-32,11429,Half,B,321,1,12,17,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
642,BS908-32,11429,Half,B,321,2,10,19,0,0,1,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
643,BS909-33,11430,Half,B,322,1,8,21,0,0,0,1,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
644,BS909-33,11430,Half,B,322,2,11,19,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
645,BS911-34,11431,Half,B,323,1,17,12,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
646,BS911-34,11431,Half,B,323,2,14,14,0,0,0,2,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
647,BS911-35,11432,Full,B,324,1,6,21,3,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
648,BS911-35,11432,Full,B,324,2,7,23,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
649,BS911-38,11435,Full,B,325,1,18,12,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
650,BS911-38,11435,Full,B,325,2,13,17,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
651,BS911-39,11436,Half,B,326,1,15,14,0,0,0,1,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
652,BS911-39,11436,Half,B,326,2,18,12,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
653,BS911-41,11438,Full,B,327,1,NA,NA,NA,NA,NA,NA,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
654,BS911-41,11438,Full,B,327,2,NA,NA,NA,NA,NA,NA,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
655,BS911-42,11439,Full,B,328,1,NA,NA,NA,NA,NA,NA,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
656,BS911-42,11439,Full,B,328,2,NA,NA,NA,NA,NA,NA,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
657,BS911-49,11446,Full,B,329,1,10,18,1,0,0,1,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
658,BS911-49,11446,Full,B,329,2,16,14,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
659,BS911-50,11447,Half,B,330,1,15,15,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
660,BS911-50,11447,Half,B,330,2,10,20,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
661,BS911-51,11448,Half,B,331,1,12,18,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
662,BS911-51,11448,Half,B,331,2,13,17,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
663,BS911-53,11452,Full,B,332,1,11,18,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
664,BS911-53,11452,Full,B,332,2,0,21,9,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
665,BS911-56,11455,Half,B,333,1,7,20,2,0,0,1,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
666,BS911-56,11455,Half,B,333,2,5,23,1,0,0,1,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
667,BS911-57,11456,Half,B,334,1,12,17,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
668,BS911-57,11456,Half,B,334,2,12,17,0,0,0,1,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
669,BS911-58,11457,Half,B,335,1,19,11,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
670,BS911-58,11457,Half,B,335,2,20,10,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
671,BS911-60,11459,Full,B,336,1,5,15,9,1,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
672,BS911-60,11459,Full,B,336,2,1,20,10,1,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
673,BS911-61,11460,Half,B,337,1,4,19,3,3,1,1,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
674,BS911-61,11460,Half,B,337,2,8,18,1,1,0,2,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
675,BS911-62,11461,Half,B,338,1,13,17,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
676,BS911-62,11461,Half,B,338,2,19,11,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
677,BS911-63,11462,Full,B,339,1,15,15,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
678,BS911-63,11462,Full,B,339,2,21,9,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
679,BS911-64,11463,Half,B,340,1,1,29,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
680,BS911-64,11463,Half,B,340,2,3,26,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
681,BS911-65,11464,Full,B,341,1,3,24,3,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
682,BS911-65,11464,Full,B,341,2,2,27,2,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
683,BS911-66,11465,Half,B,342,1,9,20,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
684,BS911-66,11465,Half,B,342,2,11,19,0,0,0,1,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
685,BS911-67,11466,Full,B,343,1,NA,NA,NA,NA,NA,NA,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
686,BS911-67,11466,Full,B,343,2,NA,NA,NA,NA,NA,NA,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
687,BS911-69,11468,Full,B,344,1,12,17,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
688,BS911-69,11468,Full,B,344,2,11,16,1,1,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
689,BS911-70,11469,Half,B,345,1,18,12,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
690,BS911-70,11469,Half,B,345,2,16,13,0,0,0,1,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
691,BS911-71,11470,Full,B,346,1,11,19,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
692,BS911-71,11470,Full,B,346,2,10,20,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
693,BS911-72,11471,Full,B,347,1,19,10,0,0,0,1,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
694,BS911-72,11471,Full,B,347,2,11,19,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
695,BS911-73,11472,Full,B,348,1,6,23,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
696,BS911-73,11472,Full,B,348,2,15,15,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
697,BS911-74,11473,Half,B,349,1,3,27,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
698,BS911-74,11473,Half,B,349,2,4,24,1,0,1,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
699,BS911-75,11474,Half,B,350,1,0,22,6,1,0,1,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
700,BS911-75,11474,Half,B,350,2,0,23,1,4,1,1,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
701,BS911-76,11475,Half,B,351,1,5,25,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
702,BS911-76,11475,Half,B,351,2,6,23,0,1,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
703,BS911-77,11476,Full,B,352,1,17,13,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
704,BS911-77,11476,Full,B,352,2,18,11,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
705,BS911-78,11477,Half,B,353,1,2,28,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
706,BS911-78,11477,Half,B,353,2,7,23,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
707,BS911-79,11478,Half,B,354,1,10,19,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
708,BS911-79,11478,Half,B,354,2,13,17,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
709,BS911-80,11479,Half,B,355,1,1,27,1,0,0,1,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
710,BS911-80,11479,Half,B,355,2,5,25,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
711,BS911-81,11480,Half,B,356,1,1,24,4,0,0,1,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
712,BS911-81,11480,Half,B,356,2,4,26,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
713,BS911-82,11481,Full,B,357,1,2,19,8,0,0,1,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
714,BS911-82,11481,Full,B,357,2,1,24,5,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
715,BS911-83,11482,Half,B,358,1,12,17,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
716,BS911-83,11482,Half,B,358,2,14,16,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
717,BS911-84,11483,Half,B,359,1,14,15,0,0,0,1,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
718,BS911-84,11483,Half,B,359,2,11,19,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
719,BS911-85,11484,Full,B,360,1,14,15,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
720,BS911-85,11484,Full,B,360,2,21,9,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
721,BS911-86,11485,Full,B,361,1,5,24,0,0,0,1,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
722,BS911-86,11485,Full,B,361,2,9,21,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
723,BS911-87,11486,Half,B,362,1,0,26,2,1,0,1,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
724,BS911-87,11486,Half,B,362,2,6,23,0,0,0,1,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
725,BS911-88,11487,Half,B,363,1,12,18,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
726,BS911-88,11487,Half,B,363,2,15,15,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
727,BS911-89,11488,Half,B,364,1,14,15,0,0,0,1,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
728,BS911-89,11488,Half,B,364,2,14,16,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
729,BS911-90,11489,Full,B,365,1,1,28,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
730,BS911-90,11489,Full,B,365,2,5,23,1,0,0,2,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
731,BS911-91,11490,Full,B,366,1,8,22,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
732,BS911-91,11490,Full,B,366,2,11,19,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
733,BS911-92,11491,Half,B,367,1,9,21,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
734,BS911-92,11491,Half,B,367,2,14,16,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
735,BS911-94,11493,Full,B,368,1,2,26,2,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
736,BS911-94,11493,Full,B,368,2,11,19,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
737,BS911-95,11494,Half,B,369,1,8,22,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
738,BS911-95,11494,Half,B,369,2,17,13,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
739,BS911-96,11495,Full,B,370,1,8,22,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
740,BS911-96,11495,Full,B,370,2,4,26,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
741,BS911-97,11496,Half,B,371,1,7,21,2,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
742,BS911-97,11496,Half,B,371,2,7,22,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
743,BS911-98,11497,Full,B,372,1,15,14,0,1,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
744,BS911-98,11497,Full,B,372,2,7,23,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
745,BS911-99,11498,Full,B,373,1,7,22,0,0,0,1,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
746,BS911-99,11498,Full,B,373,2,9,21,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
747,BS911-100,11499,Full,B,374,1,5,25,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
748,BS911-100,11499,Full,B,374,2,7,23,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
749,Check 1-Flavia,11500,Full,C,375,1,12,18,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
750,Check 1-Flavia,11500,Full,C,375,2,8,21,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
751,Check 2-Scala,11501,Full,C,376,1,15,15,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
752,Check 2-Scala,11501,Full,C,376,2,17,13,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
753,Check 3-DH130910,11502,Full,C,377,1,4,25,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
754,Check 3-DH130910,11502,Full,C,377,2,3,27,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
755,Check 4-SY Tepee,11503,Full,C,378,1,18,12,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
756,Check 4-SY Tepee,11503,Full,C,378,2,13,15,2,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
757,Check 5-Wintmalt,11504,Full,C,379,1,20,10,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
758,Check 5-Wintmalt,11504,Full,C,379,2,17,13,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
759,BS911-101,11505,Half,B,380,1,7,23,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
760,BS911-101,11505,Half,B,380,2,7,23,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
761,BS911-102,11506,Full,B,381,1,4,25,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
762,BS911-102,11506,Full,B,381,2,5,25,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
763,BS911-103,11507,Full,B,382,1,5,23,2,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
764,BS911-103,11507,Full,B,382,2,10,20,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
765,BS911-104,11508,Half,B,383,1,2,25,2,1,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
766,BS911-104,11508,Half,B,383,2,8,20,2,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
767,BS911-105,11509,Full,B,384,1,12,16,2,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
768,BS911-105,11509,Full,B,384,2,10,19,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
769,BS911-106,11510,Full,B,385,1,10,19,0,1,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
770,BS911-106,11510,Full,B,385,2,7,22,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
771,BS911-107,11511,Full,B,386,1,15,14,0,0,0,1,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
772,BS911-107,11511,Full,B,386,2,11,19,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
773,BS911-108,11512,Full,B,387,1,13,17,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
774,BS911-108,11512,Full,B,387,2,12,18,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
775,BS911-109,11513,Half,B,388,1,14,16,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
776,BS911-109,11513,Half,B,388,2,10,20,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
777,BS911-110,11514,Half,B,389,1,1,27,0,2,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
778,BS911-110,11514,Half,B,389,2,2,28,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
779,BS911-112,11516,Full,B,390,1,1,27,2,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
780,BS911-112,11516,Full,B,390,2,11,19,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
781,BS911-113,11517,Half,B,391,1,1,22,5,2,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
782,BS911-113,11517,Half,B,391,2,2,24,4,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
783,BS911-114,11518,Half,B,392,1,8,22,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
784,BS911-114,11518,Half,B,392,2,15,15,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
785,BS911-115,11519,Half,B,393,1,13,16,0,0,1,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
786,BS911-115,11519,Half,B,393,2,12,17,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
787,BS911-117,11521,Full,B,394,1,14,15,0,0,0,1,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
788,BS911-117,11521,Full,B,394,2,17,12,0,1,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
789,BS911-118,11522,Full,B,395,1,0,20,8,2,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
790,BS911-118,11522,Full,B,395,2,0,24,6,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
791,BS911-119,11523,Full,B,396,1,4,26,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
792,BS911-119,11523,Full,B,396,2,4,25,0,1,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
793,BS911-120,11524,Full,B,397,1,5,24,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
794,BS911-120,11524,Full,B,397,2,10,19,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
795,BS911-121,11525,Half,B,398,1,22,8,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
796,BS911-121,11525,Half,B,398,2,18,12,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
797,BS911-122,11526,Full,B,399,1,5,22,2,0,1,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
798,BS911-122,11526,Full,B,399,2,6,23,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
799,BS911-123,11527,Full,B,400,1,6,23,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
800,BS911-123,11527,Full,B,400,2,8,22,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
801,BS911-124,11528,Full,B,401,1,15,14,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
802,BS911-124,11528,Full,B,401,2,6,22,2,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
803,BS911-125,11529,Full,B,402,1,6,21,2,1,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
804,BS911-125,11529,Full,B,402,2,6,21,1,1,1,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
805,BS911-126,11530,Full,B,403,1,10,18,2,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
806,BS911-126,11530,Full,B,403,2,5,24,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
807,BS912-128,11532,Half,B,404,1,7,22,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
808,BS912-128,11532,Half,B,404,2,11,18,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
809,BS912-129,11533,Full,B,405,1,3,26,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
810,BS912-129,11533,Full,B,405,2,2,26,1,0,1,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
811,BS912-130,11534,Half,B,406,1,2,28,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
812,BS912-130,11534,Half,B,406,2,10,19,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
813,BS912-131,11535,Full,B,407,1,1,28,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
814,BS912-131,11535,Full,B,407,2,2,28,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
815,BS912-132,11536,Half,B,408,1,16,14,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
816,BS912-132,11536,Half,B,408,2,13,17,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
817,BS912-134,11538,Full,B,409,1,0,27,1,1,0,1,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
818,BS912-134,11538,Full,B,409,2,2,27,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
819,BS912-135,11539,Full,B,410,1,3,27,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
820,BS912-135,11539,Full,B,410,2,3,27,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
821,BS912-136,11540,Full,B,411,1,13,17,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
822,BS912-136,11540,Full,B,411,2,19,11,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
823,BS912-137,11541,Half,B,412,1,20,9,0,0,0,1,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
824,BS912-137,11541,Half,B,412,2,18,13,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
825,BS912-138,11542,Full,B,413,1,15,15,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
826,BS912-138,11542,Full,B,413,2,13,16,0,0,0,1,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
827,Check 6-Charles,11543,Full,C,414,1,20,10,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
828,Check 6-Charles,11543,Full,C,414,2,30,0,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
829,Check 1-Flavia,12001,Full,C,415,1,6,24,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
